image,cell_id,prob_dead,borderline_ghost,stage1_prediction,final_prediction,morph_confidence,prob_Crenated,prob_Healthy,prob_Stressed,review_flag,review_reason
Data_for_model/images/Crenated_12.tif,14,3.453673711462102e-07,False,NotDead,Healthy,0.8566666666666667,0.0033333333333333335,0.8566666666666667,0.14,False,
Data_for_model/images/Crenated_12.tif,16,3.1531959532316023e-07,False,NotDead,Healthy,0.6466666666666666,0.006666666666666667,0.6466666666666666,0.3466666666666667,False,
Data_for_model/images/Crenated_12.tif,17,7.996808606414163e-07,False,NotDead,Healthy,0.5233333333333333,0.03666666666666667,0.5233333333333333,0.44,True,uncertain_morphology; 
Data_for_model/images/Crenated_12.tif,18,6.192577308716807e-07,False,NotDead,Stressed,0.7266666666666667,0.20666666666666667,0.06666666666666667,0.7266666666666667,False,
Data_for_model/images/Crenated_12.tif,19,6.211648445608731e-07,False,NotDead,Stressed,0.54,0.03,0.43,0.54,True,uncertain_morphology; 
Data_for_model/images/Crenated_12.tif,20,3.5338412096574956e-07,False,NotDead,Stressed,0.9133333333333333,0.05333333333333334,0.03333333333333333,0.9133333333333333,False,
Data_for_model/images/Crenated_12.tif,22,3.464423888877022e-07,False,NotDead,Healthy,0.74,0.013333333333333334,0.74,0.24666666666666667,False,
Data_for_model/images/Crenated_12.tif,23,4.0235592901893824e-07,False,NotDead,Stressed,0.7233333333333334,0.21666666666666667,0.06,0.7233333333333334,False,
Data_for_model/images/Crenated_12.tif,27,3.6764858457605243e-07,False,NotDead,Stressed,0.8833333333333333,0.08333333333333333,0.03333333333333333,0.8833333333333333,False,
Data_for_model/images/Crenated_12.tif,28,3.237969878888691e-07,False,NotDead,Stressed,0.9033333333333333,0.04666666666666667,0.05,0.9033333333333333,False,
Data_for_model/images/Crenated_12.tif,30,6.572963936468668e-07,False,NotDead,Healthy,0.79,0.006666666666666667,0.79,0.20333333333333334,False,
Data_for_model/images/Crenated_12.tif,33,3.4978306273636406e-07,False,NotDead,Stressed,0.7666666666666667,0.17333333333333334,0.06,0.7666666666666667,False,
Data_for_model/images/Crenated_12.tif,38,3.8257888013149e-07,False,NotDead,Crenated,0.8966666666666666,0.8966666666666666,0.023333333333333334,0.08,False,
Data_for_model/images/Crenated_12.tif,39,4.166404237171406e-07,False,NotDead,Crenated,0.69,0.69,0.013333333333333334,0.2966666666666667,False,
Data_for_model/images/Crenated_12.tif,41,6.244336372418502e-07,False,NotDead,Healthy,0.7,0.013333333333333334,0.7,0.2866666666666667,False,
Data_for_model/images/Crenated_12.tif,42,3.557701020451276e-07,False,NotDead,Crenated,0.9,0.9,0.023333333333333334,0.07666666666666666,False,
Data_for_model/images/Crenated_12.tif,43,7.07323437598717e-07,False,NotDead,Stressed,0.6633333333333333,0.03666666666666667,0.3,0.6633333333333333,False,
Data_for_model/images/Crenated_12.tif,44,3.6202016717723495e-07,False,NotDead,Crenated,0.9133333333333333,0.9133333333333333,0.01,0.07666666666666666,False,
Data_for_model/images/Crenated_12.tif,51,7.459048224633946e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_12.tif,53,3.818248669462676e-07,False,NotDead,Crenated,0.98,0.98,0.0,0.02,False,
Data_for_model/images/Crenated_12.tif,55,3.975858982041558e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_12.tif,56,3.585464676270078e-07,False,NotDead,Crenated,0.8666666666666667,0.8666666666666667,0.006666666666666667,0.12666666666666668,False,
Data_for_model/images/Crenated_12.tif,57,3.7921053974709906e-07,False,NotDead,Crenated,0.7166666666666667,0.7166666666666667,0.01,0.2733333333333333,False,
Data_for_model/images/Crenated_12.tif,62,7.219630656640774e-07,False,NotDead,Crenated,0.8433333333333334,0.8433333333333334,0.01,0.14666666666666667,False,
Data_for_model/images/Crenated_12.tif,63,3.5563783951086947e-07,False,NotDead,Crenated,0.73,0.73,0.01,0.26,False,
Data_for_model/images/Crenated_12.tif,64,6.872326745455126e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_12.tif,66,5.032128330695329e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_12.tif,67,6.165855757078731e-07,False,NotDead,Crenated,0.9033333333333333,0.9033333333333333,0.0,0.09666666666666666,False,
Data_for_model/images/Crenated_12.tif,68,4.676404401493528e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_12.tif,70,4.105613304883349e-07,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.0,0.006666666666666667,False,
Data_for_model/images/Crenated_12.tif,73,3.707764428817484e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_12.tif,76,5.97059852336379e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_12.tif,77,3.7483814185890196e-07,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.0,0.006666666666666667,False,
Data_for_model/images/Crenated_12.tif,78,3.792123591805918e-07,False,NotDead,Crenated,0.9466666666666667,0.9466666666666667,0.0,0.05333333333333334,False,
Data_for_model/images/Crenated_12.tif,80,2.5946770465523628e-06,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_13.tif,3,3.6781760937021346e-07,False,NotDead,Stressed,0.8333333333333334,0.02,0.14666666666666667,0.8333333333333334,False,
Data_for_model/images/Crenated_13.tif,5,6.391169390385087e-07,False,NotDead,Healthy,0.5966666666666667,0.0033333333333333335,0.5966666666666667,0.4,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,6,6.635416067712896e-07,False,NotDead,Stressed,0.8066666666666666,0.05,0.14333333333333334,0.8066666666666666,False,
Data_for_model/images/Crenated_13.tif,10,3.2847550923698066e-07,False,NotDead,Stressed,0.8333333333333334,0.013333333333333334,0.15333333333333332,0.8333333333333334,False,
Data_for_model/images/Crenated_13.tif,11,2.2117918132558145e-06,False,NotDead,Healthy,0.7833333333333333,0.023333333333333334,0.7833333333333333,0.19333333333333333,False,
Data_for_model/images/Crenated_13.tif,12,0.002988938032846722,False,NotDead,Healthy,0.53,0.25333333333333335,0.53,0.21666666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,14,9.109151304365071e-07,False,NotDead,Stressed,0.8433333333333334,0.02666666666666667,0.13,0.8433333333333334,False,
Data_for_model/images/Crenated_13.tif,15,6.010954903823418e-06,False,NotDead,Stressed,0.5433333333333333,0.006666666666666667,0.45,0.5433333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,16,2.3950016998508517e-06,False,NotDead,Crenated,0.6266666666666667,0.6266666666666667,0.05333333333333334,0.32,False,
Data_for_model/images/Crenated_13.tif,17,3.193743053353515e-07,False,NotDead,Stressed,0.7166666666666667,0.006666666666666667,0.27666666666666667,0.7166666666666667,False,
Data_for_model/images/Crenated_13.tif,18,7.153251754266066e-07,False,NotDead,Stressed,0.8266666666666667,0.02666666666666667,0.14666666666666667,0.8266666666666667,False,
Data_for_model/images/Crenated_13.tif,19,4.378384467207397e-07,False,NotDead,Stressed,0.5533333333333333,0.4166666666666667,0.03,0.5533333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,20,3.870459738264387e-07,False,NotDead,Stressed,0.6933333333333334,0.1,0.20666666666666667,0.6933333333333334,False,
Data_for_model/images/Crenated_13.tif,21,2.0565916324377653e-06,False,NotDead,Healthy,0.93,0.0033333333333333335,0.93,0.06666666666666667,False,
Data_for_model/images/Crenated_13.tif,22,1.2933436442930102e-06,False,NotDead,Healthy,0.7033333333333334,0.013333333333333334,0.7033333333333334,0.2833333333333333,False,
Data_for_model/images/Crenated_13.tif,23,1.0834207731513779e-05,False,NotDead,Stressed,0.8966666666666666,0.02,0.08333333333333333,0.8966666666666666,False,
Data_for_model/images/Crenated_13.tif,24,6.687688482998055e-07,False,NotDead,Stressed,0.8966666666666666,0.006666666666666667,0.09666666666666666,0.8966666666666666,False,
Data_for_model/images/Crenated_13.tif,25,6.64610341316596e-07,False,NotDead,Healthy,0.7033333333333334,0.0,0.7033333333333334,0.2966666666666667,False,
Data_for_model/images/Crenated_13.tif,26,3.373960245633967e-07,False,NotDead,Stressed,0.9366666666666666,0.0,0.06333333333333334,0.9366666666666666,False,
Data_for_model/images/Crenated_13.tif,29,1.1632321310850458e-05,False,NotDead,Stressed,0.83,0.006666666666666667,0.16333333333333333,0.83,False,
Data_for_model/images/Crenated_13.tif,30,3.5094464789775515e-07,False,NotDead,Healthy,0.7766666666666666,0.01,0.7766666666666666,0.21333333333333335,False,
Data_for_model/images/Crenated_13.tif,31,3.5141667265037313e-07,False,NotDead,Stressed,0.5533333333333333,0.05,0.39666666666666667,0.5533333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,32,3.4441938789875337e-07,False,NotDead,Stressed,0.7266666666666667,0.05,0.22333333333333333,0.7266666666666667,False,
Data_for_model/images/Crenated_13.tif,34,8.116564238491719e-07,False,NotDead,Crenated,0.99,0.99,0.0,0.01,False,
Data_for_model/images/Crenated_13.tif,35,3.4695716299992796e-07,False,NotDead,Stressed,0.52,0.013333333333333334,0.4666666666666667,0.52,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,37,3.859134961592403e-07,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.0,0.006666666666666667,False,
Data_for_model/images/Crenated_13.tif,39,3.29741053239907e-07,False,NotDead,Stressed,0.6,0.01,0.39,0.6,False,
Data_for_model/images/Crenated_13.tif,42,3.438277252909572e-07,False,NotDead,Stressed,0.8366666666666667,0.09,0.07333333333333333,0.8366666666666667,False,
Data_for_model/images/Crenated_13.tif,43,6.546350768132925e-07,False,NotDead,Stressed,0.71,0.21666666666666667,0.07333333333333333,0.71,False,
Data_for_model/images/Crenated_13.tif,44,7.030937424490347e-07,False,NotDead,Stressed,0.63,0.0033333333333333335,0.36666666666666664,0.63,False,
Data_for_model/images/Crenated_13.tif,45,6.858450455338172e-07,False,NotDead,Stressed,0.6133333333333333,0.04,0.3466666666666667,0.6133333333333333,False,
Data_for_model/images/Crenated_13.tif,48,0.015975335356760878,False,NotDead,Stressed,0.5833333333333334,0.05333333333333334,0.36333333333333334,0.5833333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,49,3.483562306394461e-07,False,NotDead,Stressed,0.5433333333333333,0.2866666666666667,0.17,0.5433333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_13.tif,50,3.3971108914787607e-07,False,NotDead,Stressed,0.9933333333333333,0.0,0.006666666666666667,0.9933333333333333,False,
Data_for_model/images/Crenated_13.tif,52,3.975878057893567e-07,False,NotDead,Stressed,0.7366666666666667,0.21333333333333335,0.05,0.7366666666666667,False,
Data_for_model/images/Crenated_13.tif,56,3.600469287157182e-07,False,NotDead,Crenated,0.99,0.99,0.0,0.01,False,
Data_for_model/images/Crenated_13.tif,57,2.1414647213280347e-06,False,NotDead,Healthy,0.88,0.02666666666666667,0.88,0.09333333333333334,False,
Data_for_model/images/Crenated_13.tif,58,4.1050520738217244e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_13.tif,60,7.399424406528965e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_13.tif,62,9.016720216026286e-07,False,NotDead,Crenated,0.9733333333333334,0.9733333333333334,0.0033333333333333335,0.023333333333333334,False,
Data_for_model/images/Crenated_13.tif,63,4.5103625079256915e-07,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.0,0.006666666666666667,False,
Data_for_model/images/Crenated_13.tif,64,7.630293097360408e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_13.tif,66,6.013615493349889e-07,False,NotDead,Crenated,0.9766666666666667,0.9766666666666667,0.0,0.023333333333333334,False,
Data_for_model/images/Crenated_13.tif,67,1.169599329609028e-06,False,NotDead,Crenated,0.8233333333333334,0.8233333333333334,0.006666666666666667,0.17,False,
Data_for_model/images/Crenated_13.tif,68,3.9941217278016694e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_13.tif,73,1.1884528594574562e-06,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_13.tif,74,5.553398794155839e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_13.tif,76,3.9941217278016694e-07,False,NotDead,Crenated,0.9866666666666667,0.9866666666666667,0.0,0.013333333333333334,False,
Data_for_model/images/Crenated_13.tif,79,0.8495729975093356,False,Dead,Dead,,,,,True,uncertain_dead; 
Data_for_model/images/Crenated_13.tif,81,7.550947518364381e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_13.tif,82,4.815846125216794e-07,False,NotDead,Crenated,0.9833333333333333,0.9833333333333333,0.0033333333333333335,0.013333333333333334,False,
Data_for_model/images/Crenated_13.tif,83,7.035318310144589e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,2,8.737708877548656e-07,False,NotDead,Healthy,0.4633333333333333,0.07333333333333333,0.4633333333333333,0.4633333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,3,3.710429001824167e-07,False,NotDead,Stressed,0.9366666666666666,0.05,0.013333333333333334,0.9366666666666666,False,
Data_for_model/images/Crenated_14.tif,4,3.3850118885681013e-07,False,NotDead,Healthy,0.71,0.03666666666666667,0.71,0.25333333333333335,False,
Data_for_model/images/Crenated_14.tif,9,3.3056704418221727e-07,False,NotDead,Healthy,0.48,0.05,0.48,0.47,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,10,3.5218495686439866e-07,False,NotDead,Stressed,0.9066666666666666,0.03,0.06333333333333334,0.9066666666666666,False,
Data_for_model/images/Crenated_14.tif,11,6.312925955320736e-07,False,NotDead,Stressed,0.9,0.03666666666666667,0.06333333333333334,0.9,False,
Data_for_model/images/Crenated_14.tif,13,2.139568051950924e-06,False,NotDead,Healthy,0.9733333333333334,0.013333333333333334,0.9733333333333334,0.013333333333333334,False,
Data_for_model/images/Crenated_14.tif,14,3.3505981422710107e-07,False,NotDead,Stressed,0.6966666666666667,0.006666666666666667,0.2966666666666667,0.6966666666666667,False,
Data_for_model/images/Crenated_14.tif,16,3.4322903708083885e-07,False,NotDead,Stressed,0.66,0.04,0.3,0.66,False,
Data_for_model/images/Crenated_14.tif,21,3.8207132935230703e-07,False,NotDead,Stressed,0.9133333333333333,0.05,0.03666666666666667,0.9133333333333333,False,
Data_for_model/images/Crenated_14.tif,22,3.22064360958052e-07,False,NotDead,Healthy,0.5466666666666666,0.0,0.5466666666666666,0.4533333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,25,3.667242668425885e-07,False,NotDead,Stressed,0.64,0.24,0.12,0.64,False,
Data_for_model/images/Crenated_14.tif,27,3.51573134715899e-07,False,NotDead,Stressed,0.5133333333333333,0.0033333333333333335,0.48333333333333334,0.5133333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,28,3.7857297507937204e-07,False,NotDead,Stressed,0.7766666666666666,0.11666666666666667,0.10666666666666667,0.7766666666666666,False,
Data_for_model/images/Crenated_14.tif,29,3.412723174056609e-07,False,NotDead,Stressed,0.6566666666666666,0.21,0.13333333333333333,0.6566666666666666,False,
Data_for_model/images/Crenated_14.tif,32,4.4030761903179894e-07,False,NotDead,Crenated,0.9666666666666667,0.9666666666666667,0.0,0.03333333333333333,False,
Data_for_model/images/Crenated_14.tif,33,6.74860861638038e-07,False,NotDead,Healthy,0.7866666666666666,0.013333333333333334,0.7866666666666666,0.2,False,
Data_for_model/images/Crenated_14.tif,35,3.8402819213523287e-07,False,NotDead,Stressed,0.82,0.13333333333333333,0.04666666666666667,0.82,False,
Data_for_model/images/Crenated_14.tif,37,3.878852129490795e-07,False,NotDead,Crenated,0.9266666666666666,0.9266666666666666,0.01,0.06333333333333334,False,
Data_for_model/images/Crenated_14.tif,39,3.8587881812102154e-07,False,NotDead,Crenated,0.9133333333333333,0.9133333333333333,0.0033333333333333335,0.08333333333333333,False,
Data_for_model/images/Crenated_14.tif,40,7.587616157600507e-07,False,NotDead,Stressed,0.6366666666666667,0.29,0.07333333333333333,0.6366666666666667,False,
Data_for_model/images/Crenated_14.tif,41,3.8629502951970096e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_14.tif,43,7.139230590036405e-07,False,NotDead,Stressed,0.5566666666666666,0.43,0.013333333333333334,0.5566666666666666,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,44,3.8447090655591154e-07,False,NotDead,Crenated,0.6233333333333333,0.6233333333333333,0.0,0.37666666666666665,False,
Data_for_model/images/Crenated_14.tif,47,2.297546509233417e-05,False,NotDead,Crenated,0.7033333333333334,0.7033333333333334,0.02666666666666667,0.27,False,
Data_for_model/images/Crenated_14.tif,51,3.906783524465496e-07,False,NotDead,Stressed,0.5633333333333334,0.43666666666666665,0.0,0.5633333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,55,7.728586697286488e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,56,3.792683218595272e-07,False,NotDead,Crenated,0.9766666666666667,0.9766666666666667,0.0033333333333333335,0.02,False,
Data_for_model/images/Crenated_14.tif,61,3.236159582753473e-06,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,62,3.854922318025089e-07,False,NotDead,Crenated,0.9866666666666667,0.9866666666666667,0.0,0.013333333333333334,False,
Data_for_model/images/Crenated_14.tif,64,5.881469116175708e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,65,7.34758290099613e-07,False,NotDead,Stressed,0.5933333333333334,0.4033333333333333,0.0033333333333333335,0.5933333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,66,7.437330036275114e-07,False,NotDead,Crenated,0.8566666666666667,0.8566666666666667,0.0033333333333333335,0.14,False,
Data_for_model/images/Crenated_14.tif,67,3.975878057893567e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,73,0.9999868463777142,False,Dead,Dead,,,,,False,
Data_for_model/images/Crenated_14.tif,76,5.640103802884155e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,77,8.433320686229706e-07,False,NotDead,Crenated,0.9733333333333334,0.9733333333333334,0.0,0.02666666666666667,False,
Data_for_model/images/Crenated_14.tif,78,7.970822356595519e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_14.tif,80,8.161387436977918e-07,False,NotDead,Crenated,0.9166666666666666,0.9166666666666666,0.006666666666666667,0.07666666666666666,False,
Data_for_model/images/Crenated_14.tif,81,1.7760561428215027e-06,False,NotDead,Crenated,0.5333333333333333,0.5333333333333333,0.04,0.4266666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_14.tif,85,2.638502454077596e-06,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_15.tif,1,1.8808844978179806e-06,False,NotDead,Crenated,0.66,0.66,0.05333333333333334,0.2866666666666667,False,
Data_for_model/images/Crenated_15.tif,3,3.434117150646898e-07,False,NotDead,Stressed,0.5,0.02,0.48,0.5,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,5,3.55050658984446e-07,False,NotDead,Healthy,0.6966666666666667,0.006666666666666667,0.6966666666666667,0.2966666666666667,False,
Data_for_model/images/Crenated_15.tif,6,3.850721161935411e-07,False,NotDead,Healthy,0.86,0.0033333333333333335,0.86,0.13666666666666666,False,
Data_for_model/images/Crenated_15.tif,7,3.186037131897024e-07,False,NotDead,Stressed,0.5766666666666667,0.02666666666666667,0.39666666666666667,0.5766666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,8,3.339075720365514e-07,False,NotDead,Stressed,0.6733333333333333,0.08,0.24666666666666667,0.6733333333333333,False,
Data_for_model/images/Crenated_15.tif,9,3.821999952080546e-07,False,NotDead,Stressed,0.8433333333333334,0.09,0.06666666666666667,0.8433333333333334,False,
Data_for_model/images/Crenated_15.tif,11,3.5158028255377616e-07,False,NotDead,Stressed,0.9666666666666667,0.016666666666666666,0.016666666666666666,0.9666666666666667,False,
Data_for_model/images/Crenated_15.tif,12,3.8216675335434047e-07,False,NotDead,Stressed,0.5133333333333333,0.3933333333333333,0.09333333333333334,0.5133333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,14,3.29726643877315e-07,False,NotDead,Healthy,0.7633333333333333,0.006666666666666667,0.7633333333333333,0.23,False,
Data_for_model/images/Crenated_15.tif,15,6.384943955772826e-07,False,NotDead,Stressed,0.8933333333333333,0.006666666666666667,0.1,0.8933333333333333,False,
Data_for_model/images/Crenated_15.tif,16,3.420366738726699e-07,False,NotDead,Stressed,0.5533333333333333,0.01,0.43666666666666665,0.5533333333333333,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,19,4.178680673705415e-07,False,NotDead,Stressed,0.5966666666666667,0.04666666666666667,0.3566666666666667,0.5966666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,20,3.883723808106865e-07,False,NotDead,Stressed,0.6166666666666667,0.03333333333333333,0.35,0.6166666666666667,False,
Data_for_model/images/Crenated_15.tif,21,3.4609951715669496e-07,False,NotDead,Stressed,0.5866666666666667,0.39,0.023333333333333334,0.5866666666666667,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,23,3.131510194487319e-07,False,NotDead,Stressed,0.7533333333333333,0.006666666666666667,0.24,0.7533333333333333,False,
Data_for_model/images/Crenated_15.tif,24,6.363821656307778e-07,False,NotDead,Healthy,0.7066666666666667,0.01,0.7066666666666667,0.2833333333333333,False,
Data_for_model/images/Crenated_15.tif,25,3.901697288588579e-07,False,NotDead,Healthy,0.82,0.016666666666666666,0.82,0.16333333333333333,False,
Data_for_model/images/Crenated_15.tif,26,6.889409346344522e-07,False,NotDead,Stressed,0.6966666666666667,0.023333333333333334,0.28,0.6966666666666667,False,
Data_for_model/images/Crenated_15.tif,27,8.222628120613251e-07,False,NotDead,Stressed,0.65,0.06333333333333334,0.2866666666666667,0.65,False,
Data_for_model/images/Crenated_15.tif,28,7.150278747980465e-07,False,NotDead,Crenated,0.99,0.99,0.0033333333333333335,0.006666666666666667,False,
Data_for_model/images/Crenated_15.tif,32,3.8859619855280414e-07,False,NotDead,Stressed,0.6366666666666667,0.27666666666666667,0.08666666666666667,0.6366666666666667,False,
Data_for_model/images/Crenated_15.tif,34,3.434117150646898e-07,False,NotDead,Healthy,0.6466666666666666,0.0,0.6466666666666666,0.35333333333333333,False,
Data_for_model/images/Crenated_15.tif,35,5.099655153717464e-07,False,NotDead,Stressed,0.48333333333333334,0.4633333333333333,0.05333333333333334,0.48333333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,36,7.120410717709191e-07,False,NotDead,Stressed,0.5,0.4533333333333333,0.04666666666666667,0.5,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,38,7.017439147549709e-07,False,NotDead,Stressed,0.9233333333333333,0.016666666666666666,0.06,0.9233333333333333,False,
Data_for_model/images/Crenated_15.tif,39,6.524250393269426e-07,False,NotDead,Crenated,0.7033333333333334,0.7033333333333334,0.01,0.2866666666666667,False,
Data_for_model/images/Crenated_15.tif,40,3.373615896640203e-07,False,NotDead,Stressed,0.8266666666666667,0.07666666666666666,0.09666666666666666,0.8266666666666667,False,
Data_for_model/images/Crenated_15.tif,42,7.182775397795993e-07,False,NotDead,Crenated,0.7,0.7,0.0033333333333333335,0.2966666666666667,False,
Data_for_model/images/Crenated_15.tif,44,6.668122222164286e-07,False,NotDead,Healthy,0.55,0.006666666666666667,0.55,0.44333333333333336,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,47,1.091234514083439e-06,False,NotDead,Crenated,0.9833333333333333,0.9833333333333333,0.0033333333333333335,0.013333333333333334,False,
Data_for_model/images/Crenated_15.tif,51,4.934633547337697e-07,False,NotDead,Crenated,0.9633333333333334,0.9633333333333334,0.013333333333333334,0.023333333333333334,False,
Data_for_model/images/Crenated_15.tif,54,3.7049057599602975e-07,False,NotDead,Crenated,0.5033333333333333,0.5033333333333333,0.013333333333333334,0.48333333333333334,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,55,7.350858092225465e-07,False,NotDead,Crenated,0.83,0.83,0.0,0.17,False,
Data_for_model/images/Crenated_15.tif,57,6.962214507133524e-07,False,NotDead,Stressed,0.49,0.47,0.04,0.49,True,uncertain_morphology; 
Data_for_model/images/Crenated_15.tif,58,3.5672591702784473e-07,False,NotDead,Stressed,0.8866666666666667,0.08333333333333333,0.03,0.8866666666666667,False,
Data_for_model/images/Crenated_15.tif,59,3.8846360939093216e-07,False,NotDead,Crenated,0.9866666666666667,0.9866666666666667,0.0,0.013333333333333334,False,
Data_for_model/images/Crenated_15.tif,68,3.962100645349409e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_15.tif,70,1.1565776235178404e-05,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_15.tif,71,1.1498758728523129e-06,False,NotDead,Crenated,0.9733333333333334,0.9733333333333334,0.0,0.02666666666666667,False,
Data_for_model/images/Crenated_15.tif,72,4.934233180931002e-07,False,NotDead,Crenated,0.9933333333333333,0.9933333333333333,0.006666666666666667,0.0,False,
Data_for_model/images/Crenated_15.tif,74,7.442050690142921e-07,False,NotDead,Crenated,0.98,0.98,0.0,0.02,False,
Data_for_model/images/Crenated_15.tif,75,3.792123591805918e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_15.tif,76,3.7789829332446345e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_15.tif,77,3.6450838913903993e-07,False,NotDead,Crenated,0.67,0.67,0.03333333333333333,0.2966666666666667,False,
Data_for_model/images/Crenated_15.tif,79,7.397024721633727e-07,False,NotDead,Crenated,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,False,
Data_for_model/images/Crenated_15.tif,82,3.87015970715332e-07,False,NotDead,Crenated,1.0,1.0,0.0,0.0,False,
Data_for_model/images/Crenated_15.tif,85,7.123649373719232e-07,False,NotDead,Crenated,0.97,0.97,0.0,0.03,False,
Data_for_model/images/Crenated_15.tif,87,4.50179239552817e-07,False,NotDead,Crenated,0.9266666666666666,0.9266666666666666,0.0,0.07333333333333333,False,
Data_for_model/images/Crenated_2.tif,1,8.19508473859365e-07,False,NotDead,Stressed,0.6,0.016666666666666666,0.38333333333333336,0.6,False,
Data_for_model/images/Crenated_2.tif,10,1.3499135680383745e-06,False,NotDead,Stressed,0.87,0.06,0.07,0.87,False,
Data_for_model/images/Crenated_2.tif,11,3.6039639694784853e-07,False,NotDead,Stressed,0.87,0.1,0.03,0.87,False,
Data_for_model/images/Crenated_2.tif,13,3.5307055423761113e-07,False,NotDead,Healthy,0.6233333333333333,0.02666666666666667,0.6233333333333333,0.35,False,
