image,cell_id,shape_Elongation,shape_MajorAxisLength,shape_MaximumDiameter,shape_MinorAxisLength,shape_Perimeter,shape_PerimeterSurfaceRatio,shape_PixelSurface,shape_Sphericity,shape_bbox_area,shape_convex_area,shape_extent,shape_eccentricity,shape_diameter,shape_solidity,bf_intensity_10Percentile,bf_intensity_90Percentile,bf_intensity_Energy,bf_intensity_Entropy,bf_intensity_InterquartileRange,bf_intensity_Kurtosis,bf_intensity_Maximum,bf_intensity_MeanAbsoluteDeviation,bf_intensity_Mean,bf_intensity_Median,bf_intensity_Minimum,bf_intensity_Range,bf_intensity_RobustMeanAbsoluteDeviation,bf_intensity_RootMeanSquared,bf_intensity_RootMeanSquared.1,bf_intensity_TotalEnergy,bf_intensity_Uniformity,bf_intensity_Variance,bf_glcm_Contrast,bf_glcm_Correlation,bf_glcm_Autocorrelation,bf_glcm_DifferenceAverage,bf_glcm_DifferenceEntropy,bf_glcm_DifferenceVariance,bf_glcm_Id,bf_glcm_Idm,bf_glcm_Imc1,bf_glcm_Imc12,bf_glcm_InverseVariance,bf_glcm_JointAverage,bf_glcm_JointEnergy,bf_glcm_JointEntropy,bf_glcm_MCC,bf_gldm_DependenceEntropy,bf_gldm_DependenceNonUniformity,bf_gldm_DependenceVariance,bf_gldm_GrayLevelNonUniformity,bf_gldm_GrayLevelVariance,bf_gldm_LowGrayLevelEmphasis,bf_gldm_HighGrayLevelEmphasis,bf_glrlm_LongRunEmphasis,bf_glrlm_LongRunHighGrayLevelEmphasis,bf_glrlm_LongRunLowGrayLevelEmphasis,bf_glrlm_LowGrayLevelRunEmphasis,bf_glrlm_RunEntropy,bf_glrlm_RunLengthNonUniformity,bf_glrlm_RunPercentage,bf_glrlm_RunVariance,bf_glrlm_ShortRunEmphasis,bf_glrlm_ShortRunHighGrayLevelEmphasis,bf_glrlm_ShortRunLowGrayLevelEmphasis,bf_glszm_HighGrayLevelZoneEmphasis,bf_glszm_LargeAreaEmphasis,bf_glszm_LargeAreaHighGrayLevelEmphasis,bf_glszm_LargeAreaLowGrayLevelEmphasis,bf_glszm_LowGrayLevelZoneEmphasis,bf_glszm_SizeZoneNonUniformity,bf_glszm_SmallAreaEmphasis,bf_glszm_SmallAreaHighGrayLevelEmphasis,bf_glszm_SmallAreaLowGrayLevelEmphasis,crenation_circularity,crenation_solidity,crenation_perimeter_area_ratio,crenation_roughness_index,crenation_radial_variation,crenation_max_radial_deviation,crenation_num_spikes,crenation_num_indentations,crenation_spike_density,crenation_indentation_density,custom_texture_std,custom_texture_range,custom_texture_iqr,custom_texture_laplacian_var,custom_texture_edge_density,custom_texture_entropy_mean,custom_texture_entropy_std,custom_texture_local_contrast,texture_local_std_mean,texture_local_std_std,texture_sobel_mean,texture_sobel_std,texture_dog_abs_mean,texture_dog_std,texture_lbp_entropy,texture_lbp_uniformity,bg_median_intensity_y,bg_mean_intensity_y,cell_bg_abs_contrast_y,cell_bg_ratio_y,cell_bg_percent_difference_y,local_bg_mean,local_bg_median,local_bg_std,cell_to_local_bg_ratio,cell_local_bg_abs_diff,cell_local_bg_weber,cell_local_bg_michelson,cell_local_bg_z,cell_std,cell_iqr,cell_dynamic_range,local_bg_dynamic_range,local_bg_iqr,cell_std_to_bg_std,cell_iqr_to_bg_iqr,cell_dynamic_range_to_bg,cell_internal_contrast_score,radial_center_mean,radial_mid_mean,radial_edge_mean,radial_center_edge_ratio,radial_center_edge_diff,radial_edge_center_diff,radial_profile_range
Data_for_model/images/Crenated_13.tif,51,0.834115534876422,52.2205908182364,53.2353266168247,43.558006041916,163.195959492894,0.0918637542881472,1777.0,0.915541712840831,2256.0,1820.0,0.787677304964539,0.551589770098956,47.5662345681723,0.976373626373626,78.0,123.0,19080280.0,1.5668028679052,24.0,2.67982080827195,141.0,13.5647181882929,102.254361283061,104.0,49.0,92.0,9.8566857277876,103.621209667004,-0.399888082895626,19080280.0,0.400854854865633,281.400691446289,0.214244354371743,0.800417412119818,13.4973943254198,0.214244354371743,0.749517722048657,0.168343710991578,0.892877822814129,0.892877822814129,-0.442724234433111,0.866446974648334,0.214244354371743,3.61493920092646,0.27893643280585,2.44328025179006,0.80754528379097,2.68400371759652,849.155317951604,0.32803954994238,712.31907709623,0.534488551740824,0.0906415306696679,13.6195835678109,41.3071428571429,610.82380952381,3.08349338624339,0.104323412698413,4.77167135805169,73.0,0.236353404614519,23.4061848072562,0.275393435339378,3.7247696627355,0.0296495515770704,12.9571428571429,41.3071428571429,610.82380952381,3.08349338624339,0.104323412698413,73.0,0.275393435339378,3.7247696627355,0.0296495515770704,0.868289198821162,0.976373626373626,0.090246219678192,3.80428226546682,0.0823953823031215,0.499998507818176,4.0,3.0,0.0249427046792577,0.0187070285094433,16.7080101238342,92.0,23.0,40.3575408973291,0.236423841059603,4.03879734508756,0.409800615907987,45.0,11.600374361677,4.96783383489033,9.41035573314452,5.70060177567361,7.11887556161115,8.85127319764507,1.73096212075694,0.24141835884391,112.0,112.507591597359,7.0,0.937499991629464,0.0624999994419643,116.448407643312,115.0,5.51594798541248,0.913043470321361,10.0,0.0869565209829868,0.0454545452479339,1.81292467106677,16.7080101238342,23.0,54.0,18.0,6.0,3.02903637579323,3.8333326944445500,2.99999983333334,3.28745630119037,105.189655172414,113.841584158416,94.0511182108626,1.11843065829529,11.1385369615512,-11.1385369615512,19.7904659475532
Data_for_model/images/Crenated_13.tif,52,0.909998464532004,42.4356635167068,43.6806593356831,38.6163886415999,136.568542494924,0.106237683776681,1286.0,0.930658392324942,1596.0,1321.0,0.805764411027569,0.41461161892715,40.4646272011669,0.973504920514762,72.0,125.0,13375941.0,1.77314932925966,28.0,2.45765827500541,156.0,15.9854637452261,100.097200622084,101.0,52.0,104.0,11.9437241419498,101.986265199139,-0.212983165435438,13375941.0,0.329923400467772,381.748716891322,0.22676282051282,0.836604135925424,6.84054487179487,0.226762820512821,0.772325347667196,0.175341443745891,0.88661858974359,0.88661858974359,-0.475041512332482,0.901827488012634,0.226762820512821,2.50200320512821,0.209920167139218,2.69366597832866,0.837254859228995,2.98644406618957,597.632970451011,0.352643252251185,424.281493001555,0.700352401384451,0.256735355106273,7.07931570762053,32.816199376947,232.647975077882,7.8789979231568,0.249989615784008,4.74546075206593,55.5919003115265,0.249611197511664,16.7663163206879,0.307241736222934,2.5354434065199,0.0644434707917553,7.35514018691589,32.816199376947,232.647975077882,7.8789979231568,0.249989615784008,55.5919003115265,0.307241736222934,2.5354434065199,0.0644434707917553,0.90349852022656,0.973504920514762,0.103996979292518,3.72941925891033,0.0616808494016667,0.478890561552529,3.0,2.0,0.0224315643193244,0.0149543762128829,19.2257630357322,90.0,28.5,65.6257038683669,0.215297450424929,4.10065296991542,0.452531653010357,52.0,14.016046545606,6.85835724207944,11.3061683244814,8.13402085728141,8.9512515658605,10.6439905551664,1.68375830660981,0.266623331113055,112.0,112.507591597359,14.0,0.8749999921875,0.124999998883929,114.776886035313,114.0,4.34986525112019,0.859649115266236,16.0,0.140350875961834,0.075471697757209,3.6782740149492300,19.2257630357322,28.5,63.0,13.0,5.0,4.41985153699407,5.69999886000023,4.84615347337281,4.98866795678904,106.569536423841,110.109619686801,92.171511627907,1.15620904317865,14.3980247959341,-14.3980247959341,17.9381080588939
Data_for_model/images/Crenated_13.tif,53,0.893060651692905,46.5723045641495,47.4236228055175,41.5918926648999,146.710678118655,0.096615527243105,1519.0,0.941565648659517,1886.0,1551.0,0.805408271474019,0.449936298155464,43.9778452001995,0.979368149580916,70.0,132.0,15898623.0,2.02021074517031,35.0,2.50511844299243,162.0,19.4790377405183,99.5227123107307,98.0,44.0,118.0,14.3415052117893,102.305944373309,0.238431223619943,15898623.0,0.277793115164901,561.735988430072,0.273777173913043,0.863036176568204,13.2771739130435,0.273777173913043,0.846832580567899,0.198823232957231,0.863111413043478,0.863111413043478,-0.477476042839019,0.925130115226111,0.273777173913043,3.5234375,0.160324471659381,3.08826395595439,0.871722371636607,3.35352829232524,643.4818959842,0.431043083418676,421.967741935484,0.988291819095495,0.107720905566528,13.3699802501646,23.86,326.131111111111,2.2901487654321,0.115148765432099,4.79617987955958,87.8,0.296247531270573,12.465624691358,0.405611503770412,5.15476141731061,0.047278584651525,13.1711111111111,23.86,326.131111111111,2.2901487654321,0.115148765432099,87.8,0.405611503770412,5.15476141731061,0.047278584651525,0.922047279252808,0.979368149580916,0.0947216925568852,3.6917164494361700,0.0594934333297555,0.451559510767902,5.0,4.0,0.0347506378685421,0.0278005102948337,24.1875780700431,118.0,35.0,82.9204999727116,0.245105716523101,4.32708589721433,0.26815236886675,64.0,17.3528250134728,6.38547466161281,14.2424897728914,8.11291913419648,10.200840093211,12.6292668441735,1.65255024609822,0.26596387259931,112.0,112.507591597359,12.0,0.892857134885204,0.107142856186225,118.458503401361,117.0,6.42682350350673,0.854700847395719,17.0,0.145299144057272,0.0783410134638663,2.64516325141975,24.1875780700431,35.0,81.0,20.0,8.0,3.7635348618661300,4.37499945312507,4.04999979750001,4.06284470416374,114.810975609756,108.502935420744,91.1149289099526,1.26006764998033,23.6960466998035,-23.6960466998035,23.6960466998035
Data_for_model/images/Crenated_13.tif,54,0.799260135967043,52.221938805659,54.4242592967511,41.7389139102736,164.752308678998,0.0968846272737416,1701.0,0.887282142680333,2397.0,1752.0,0.709637046307885,0.600985220329039,46.5379465124377,0.970890410958904,71.0,134.0,18634404.0,2.05504731588637,34.0,2.92654067001068,187.0,19.7279499108489,101.80834803057,100.0,45.0,142.0,14.4329271740656,104.665992651084,0.336324367223569,18634404.0,0.276393420752948,590.030288922966,0.3125,0.851315117192793,13.7530339805825,0.310072815533981,0.903298084115115,0.21635484906683,0.845368122977346,0.845206310679612,-0.445697004941292,0.917382679381478,0.307949029126214,3.58586165048544,0.150080967515789,3.21285491148703,0.857262280080537,3.4062338079704,698.394473838918,0.436963283001561,470.145208700764,1.03396383702086,0.104710914348103,13.8395061728395,16.144128113879,222.731316725979,1.51709102976897,0.112297522211732,4.77837101833462,115.551601423488,0.330393885949442,6.98327338812832,0.412945918098323,6.0654894169285,0.0471915079175308,14.0996441281139,16.144128113879,222.731316725979,1.51709102976897,0.112297522211732,115.551601423488,0.412945918098323,6.0654894169285,0.0471915079175308,0.819439941839029,0.970890410958904,0.0949498342103928,3.91603322243369,0.0939803935125557,0.50917246837268,3.0,2.0,0.0185747394400616,0.0123831596267078,24.9577295501507,142.0,35.0,70.6894876982983,0.210013908205841,4.34380033504963,0.243350881857017,65.0,18.0214056751527,6.06317632938623,14.5982990553827,7.66481064345642,10.6163847059502,13.0754336209912,1.56846836393906,0.285343575240686,112.0,112.507591597359,8.0,0.928571420280612,0.0714285707908163,115.103038309115,114.0,5.4190284402569,0.912280693751924,10.0,0.0877192974761465,0.0458715594226075,1.84534889692829,24.9577295501507,35.0,80.0,17.0,7.0,4.60557186952053,4.99999928571439,4.70588207612458,4.77048441045317,103.3133640553,113.485268630849,94.0198456449835,1.09884633661878,9.29351841031608,-9.29351841031608,19.4654229858658
Data_for_model/images/Crenated_13.tif,55,0.857936872814352,49.3717994707674,50.2891638427206,42.3578872431675,158.367532368147,0.0967720943282293,1637.0,0.905517373240552,2107.0,1690.0,0.776934029425724,0.513755118967715,45.6540593455988,0.968639053254438,80.6,123.0,17060607.0,1.56867340013077,23.0,2.73482483353552,148.0,13.090163368559,100.776420281002,100.0,58.0,90.0,9.34600505088419,102.087577839693,0.164100658268295,17060607.0,0.382829639420413,265.986664522203,0.229508196721311,0.775556381494746,6.74464060529634,0.224464060529634,0.783606653039577,0.17912408225186,0.888608659100462,0.888272383354351,-0.412373912074579,0.850039241232119,0.220050441361917,2.51954602774275,0.256153703035228,2.46816549933753,0.778291859587532,2.75442734455628,761.928527794747,0.362342425783715,626.692119731216,0.522021114506512,0.213674234711193,6.97678680513134,29.2233250620347,192.776674937965,5.86953749655363,0.215157154673284,4.762502085027,59.0992555831266,0.246182040317654,12.7231988375028,0.314161753778205,2.86502456962859,0.0588797842560721,7.78908188585608,29.2233250620347,192.776674937965,5.86953749655363,0.215157154673284,59.0992555831266,0.314161753778205,2.86502456962859,0.0588797842560721,0.850314041625126,0.968639053254438,0.0950147252555901,3.8442821633176300,0.0717643098758473,0.461378141394175,4.0,3.0,0.0257170053392069,0.0192877540044051,15.6917828355441,86.0,22.0,48.5971872166925,0.210602759622367,4.15741949186461,0.33666936125853,41.0,12.7042619634984,4.54328958140187,10.4941077409164,5.87104762204159,7.56924508337625,9.29299714910003,1.65827057356928,0.253160518087113,112.0,112.507591597359,14.0,0.8749999921875,0.124999998883929,116.352941176471,115.0,5.3240981171693,0.85217390563327,17.0,0.147826085671078,0.0798122061980648,3.19302845906417,15.6917828355441,22.0,53.2,17.0,7.0,2.94731230396159,3.14285669387762,3.12941158062285,3.07319352615402,104.075,105.117216117216,97.3759820426487,1.06879537179529,6.69901795735129,-6.69901795735129,7.7412340745674
Data_for_model/images/Crenated_13.tif,56,0.952353992492289,45.2661335278654,46.6154480832267,43.1093829899517,152.124891681028,0.0994605372219863,1530.0,0.911337813803767,1935.0,1566.0,0.790697674418605,0.304994873701181,44.1367930806578,0.977011494252874,70.0,139.1,17274747.0,2.14499358504017,36.0,2.74542470812184,186.0,21.059203725063,102.975816993464,101.0,44.0,142.0,14.9369702943161,106.2576317905,0.372751767621562,17274747.0,0.256103208167799,686.66542825409,0.278489548213082,0.885849354188051,14.341874578557,0.274443695212407,0.862133146238745,0.203170206371241,0.863452461227242,0.863182737693864,-0.500180961811013,0.940604301961776,0.270903573836817,3.6416048550236,0.145639340714204,3.2392377567943,0.89364719746851,3.3900875787878,685.475816993464,0.355707633816054,391.837908496732,1.19325259515571,0.103654565529916,14.4228758169935,17.7694013303769,260.871396895787,1.71820590172507,0.108312970420984,4.92078622521695,78.1973392461197,0.294771241830065,6.26060835492451,0.296436638773324,4.2361846024218,0.0340301291685434,14.2439024390244,17.7694013303769,260.871396895787,1.71820590172507,0.108312970420984,78.1973392461197,0.296436638773324,4.2361846024218,0.0340301291685434,0.867392059388634,0.977011494252874,0.0973086607803324,3.80624913243715,0.0492761548449499,0.44928721572329,7.0,6.0,0.0470170215272095,0.0403003041661795,27.4920747180916,142.0,38.0,64.777679664538,0.231850117096019,4.32519211940239,0.320508781634309,74.0,17.9217303507548,6.52231249484773,14.2989970436838,7.85440570693949,10.146975240011,12.5838975836676,1.57937219394471,0.277201591018921,112.0,112.507591597359,10.0,0.910714277582908,0.0892857134885204,112.067658998647,112.0,4.14530026368902,0.910714277582908,10.0,0.0892857134885204,0.0467289717442571,2.41236990121695,27.4920747180916,38.0,92.0,12.0,5.5,6.63210535719317,6.90908965289279,7.66666602777783,7.06928701262127,110.676470588235,123.230769230769,89.4021101992966,1.23796260629141,21.2743603889387,-21.2743603889387,33.8286590314726
Data_for_model/images/Crenated_13.tif,57,0.898169427641839,46.8228568295088,48.6004115208915,42.0548585191157,149.639610306789,0.0969482412094521,1544.0,0.930704214195407,1892.0,1577.0,0.816067653276956,0.439649495905012,44.3382662840023,0.979074191502854,82.0,113.0,15891911.0,1.00766191514305,15.0,2.57874383366253,125.0,9.53275759080781,100.790803108808,105.0,71.0,54.0,6.86209473619329,101.452887940672,-0.714145372595552,15891911.0,0.544468475663776,133.902480184032,0.094,0.814150812002781,7.262,0.094,0.4496822131225,0.085164,0.953,0.953,-0.551669862320869,0.817537149306654,0.094,2.65633333333333,0.474820222222222,1.44883760583782,0.832736951752459,1.75104519559349,1015.41450777202,0.241796759644554,840.65932642487,0.254233335123091,0.167480749856074,7.28497409326425,175.016216216216,1468.32432432432,22.5512387387387,0.247935435435435,4.35648616976159,20.5027027027027,0.119818652849741,105.361402483565,0.29535331373395,2.03210760584574,0.0899601820493525,5.91891891891892,175.016216216216,1468.32432432432,22.5512387387387,0.247935435435435,20.5027027027027,0.29535331373395,2.03210760584574,0.0899601820493525,0.900199738664021,0.979074191502854,0.0950849632008051,3.73624623791463,0.0575727754076802,0.447942517821331,5.0,4.0,0.0340573510248201,0.027245880819856,10.8202908445307,52.0,9.0,25.6516916740921,0.23338485316847,3.34590127094772,0.843661847381302,30.0,6.96981974898615,4.89677059594404,5.38255372159114,4.86506041935283,4.53129518311821,6.36902856838126,1.9840906833952,0.18056229082509,112.0,112.507591597359,6.0,0.946428562978317,0.0535714280931123,119.648556876061,119.0,10.8516975640983,0.890756295035661,13.0,0.109243696560977,0.0577777775209877,1.19796914033432,10.8202908445307,9.0,37.0,27.0,14.0,0.997105732399213,0.642857096938779,1.37037031961591,1.00344438298464,105.988636363636,107.726396917148,95.4734982332156,1.11013671034237,10.5151381304208,-10.5151381304208,12.2528986839328
Data_for_model/images/Crenated_13.tif,58,0.882426495394052,52.0300756484733,53.6003731330296,45.9127173095697,169.438600180013,0.0908274458215025,1866.0,0.903629090816649,2496.0,1938.0,0.747596153846154,0.470450295171092,48.7428455311732,0.962848297213622,71.0,140.0,21388147.0,2.15283062995982,33.0,2.9549659643187,192.0,20.6881448243459,103.845123258307,101.0,42.0,150.0,14.5068682095971,107.060868083593,0.42327612795943,21388147.0,0.258686784094917,678.219850279556,0.321566464423607,0.868999488815191,14.457804743519,0.314947600661886,0.921504884060894,0.222374473260928,0.843629343629344,0.843188086045229,-0.459938675709007,0.929276775852511,0.309156094870381,3.6594043022614500,0.137919919536813,3.334737707352,0.873235819641564,3.46167966108272,800.697749196141,0.391907307272119,482.709539121115,1.20344226061444,0.101962016317781,14.612540192926,13.7572815533981,192.5,1.39902125575149,0.0972729032281737,4.81244665165696,117.728155339806,0.331189710610933,4.64039966066547,0.354622518408853,6.08326148642256,0.0299188637621357,15.5258899676375,13.7572815533981,192.5,1.39902125575149,0.0972729032281737,117.728155339806,0.354622518408853,6.08326148642256,0.0299188637621357,0.84473107824607,0.962848297213622,0.089287338186102,3.85696498128134,0.0694759024891912,0.4818179845668,5.0,4.0,0.0300101722980712,0.0240081378384569,27.6345806617159,150.0,39.0,96.2073304324797,0.21424070573409,4.35789278802572,0.27186276897062,73.0,19.1992032741884,6.57045600152826,15.8392055301691,8.64640510074151,10.9851473184673,13.577193107293,1.63947061625282,0.265293903006032,112.0,112.507591597359,10.0,0.910714277582908,0.0892857134885204,111.123170731707,111.0,4.5123894157246,0.91891891064037,9.0,0.0810810803506209,0.0422535209283872,1.99450826963845,27.6345806617159,39.0,92.0,16.0,5.0,6.12415551753147,7.79999844000031,5.74999964062502,6.5580511993856,113.593607305936,118.307219662058,92.2489959839357,1.23138040542292,21.3446113220003,-21.3446113220003,26.0582236781226
Data_for_model/images/Crenated_13.tif,60,0.949620847193429,50.1529206666052,51.9711458407451,47.6262590126464,167.781745930521,0.089794886770415,1869.0,0.913285944236072,2499.0,1921.0,0.747899159663866,0.313401095364446,48.7820121469996,0.972930765226444,74.0,138.0,21494242.0,2.07219108919212,33.0,3.20735215062933,192.0,19.556104628444,104.356340288925,102.0,43.0,149.0,13.6751796539368,107.239903971168,0.479028925336337,21494242.0,0.275650335040383,610.151245247499,0.312637362637363,0.854427579449798,14.7236263736264,0.311538461538462,0.90012833128952,0.215581149619611,0.84441391941392,0.84434065934066,-0.448718377473365,0.919420631856097,0.310576923076923,3.71565934065934,0.149281487743026,3.22635602223874,0.855935507732362,3.38479261938857,794.707865168539,0.400497429119356,515.190476190476,1.06420688883221,0.0959186494287388,14.76886035313,14.339837398374,207.217886178862,1.30661404236491,0.0953625813469019,4.77923307559413,116.817886178862,0.329052969502408,5.10416815387666,0.364025159019272,6.18149752104664,0.030265741340025,15.5284552845528,14.339837398374,207.217886178862,1.30661404236491,0.0953625813469019,116.817886178862,0.364025159019272,6.18149752104664,0.030265741340025,0.863171415066616,0.972930765226445,0.0882575274509224,3.8155434819461,0.052573087205553,0.446208900302017,4.0,3.0,0.024249284761041,0.0181869635707808,25.0503054939988,149.0,35.0,72.7796106001111,0.221105527638191,4.35856705984356,0.248642449481746,63.9000000000001,18.3209458982489,6.89399893308484,14.9582850631776,8.18297964271208,10.4354268061875,13.0483231459105,1.59532169088217,0.276693612535037,112.0,112.507591597359,7.0,0.937499991629464,0.0624999994419643,115.96582278481,114.0,6.8125049961835,0.921052623499538,9.0,0.0789473677285319,0.0410958902233064,1.3210997546339,25.0503054939988,35.0,79.4499999999998,21.0,9.0,3.67710582684735,3.88888845679017,3.7833331531746,3.78310914560404,109.585365853659,109.86,99.7712031558185,1.09836667584479,9.81416269783999,-9.81416269783999,10.0887968441815
Data_for_model/images/Crenated_13.tif,62,0.784078905216708,53.335364404495300,53.8237865631916,41.8191341316109,162.710678118655,0.0930572937481584,1749.0,0.911006960671504,2303.0,1808.0,0.7594442032132,0.620661155860562,47.189998556281,0.967367256637168,66.0,141.0,21073966.0,-3.20342650381492E-16,42.0,5.0915815975765,246.0,26.1262555978243,104.320182961692,101.0,36.0,210.0,17.8878405862603,109.768627189883,1.06837795455934,21073966.0,1.0,1166.45094199054,0.0,1.0,4.0,0.0,-3.20342650381492E-16,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-3.20342650381492E-16,1.0,0.30209730270254,1571.10405946255,0.0508564724235134,1749.0,0.0,0.25,4.0,1500.95744680851,6003.82978723404,375.239361702128,0.25,4.15774875690309,3.63829787234043,0.0268724985706117,116.167496604799,0.0015876408187355,0.0063505632749423,0.0003969102046838,4.0,1500.95744680851,6003.82978723404,375.239361702128,0.25,3.63829787234043,0.0015876408187355,0.0063505632749423,0.0003969102046838,0.859803414166878,0.967367256637168,0.0914135225808511,3.8230092546983100,0.096116560201343,0.490158566635519,3.0,2.0,0.0187638088740338,0.0125092059160225,34.6764801401063,210.0,41.0,92.7158016235402,0.248476641841571,4.39606351646534,0.247854535203425,77.4,22.2570966731825,10.4214188282716,18.139214580619,11.3800909735453,12.4288305352785,15.7922010275066,1.50679151390297,0.31639139337593,112.0,112.507591597359,9.0,0.91964284893176,0.0803571421396684,111.223899371069,113.0,10.6504286335304,0.91150441671235,10.0,0.0884955744380923,0.0462962960819616,0.938929258639232,34.6764801401063,41.0,109.0,39.0,8.0,3.25587617901681,5.12499935937508,2.79487172320842,3.7252490872001,111.681222707424,109.167487684729,99.2294182217344,1.12548499813211,12.4518044856892,-12.4518044856892,12.4518044856892
Data_for_model/images/Crenated_13.tif,63,0.912977680980983,51.9919630360008,53.6003731330296,47.467501842257,173.095454429505,0.0898030891981869,1928.0,0.899117523766715,2600.0,1996.0,0.741538461538462,0.408009502377813,49.5459972374095,0.965931863727455,77.0,128.0,20847521.0,1.79109966062117,29.0,2.66859813262011,165.0,16.0370995893666,102.11255186722,102.0,42.0,123.0,11.8381500657462,103.985718078568,0.1215730741365,20847521.0,0.334982072450543,386.056315479675,0.266666666666667,0.809899732501042,13.5818666666667,0.264533333333333,0.841946705280058,0.196688782222222,0.868088888888889,0.867946666666667,-0.423106104110932,0.883158682892758,0.262666666666667,3.60746666666667,0.202763093333333,2.82127630674184,0.81069258027066,3.04559585822933,853.345435684647,0.377196286220967,645.845435684647,0.703111817978341,0.0931590018441678,13.8174273858921,22.9104204753199,302.738574040219,2.04801340645948,0.0962969733902092,4.77487284953057,95.782449725777,0.283713692946058,10.4870508574274,0.331239158155774,5.09207512179335,0.0304367460307737,14.3528336380256,22.9104204753199,302.738574040219,2.04801340645948,0.0962969733902092,95.782449725777,0.331239158155774,5.09207512179335,0.0304367460307737,0.835710360222353,0.965931863727455,0.0883127734983189,3.8777252889545,0.0580018689583002,0.442262272285682,5.0,4.0,0.0293656386626787,0.023492510930143,19.7089716843878,123.0,29.0,72.6694900450537,0.218920557913887,4.26476217163957,0.280716744351063,51.2,15.562629403605,4.68943814952891,13.1172888676009,6.99307072039759,9.11038857074555,11.0824244660058,1.65954251034611,0.254835519698617,112.0,112.507591597359,12.0,0.892857134885204,0.107142856186225,113.352469959947,112.0,5.73990644018014,0.892857134885204,12.0,0.107142856186225,0.0566037733179067,2.09062604668472,19.7089716843878,29.0,63.0,19.6,4.0,3.43367412972939,7.24999818750045,3.21428555029155,4.63265262250713,102.736111111111,107.36350148368,98.5732177263969,1.04223147461857,4.1628933847142,-4.1628933847142,8.79028375728261
Data_for_model/images/Crenated_13.tif,64,0.837794292525432,53.0674718069356,54.4058820349418,44.459624998605,169.923881554252,0.0919252807975393,1849.0,0.896933488464428,2491.0,1921.0,0.742272179847451,0.545986010271152,48.520304185107,0.962519521082769,69.0,147.0,21860865.0,2.25746951302667,38.0,3.12532174801627,201.0,23.4182135783861,104.657111952407,100.0,46.0,155.0,16.3204646694034,108.733962656282,0.694362932525908,21860865.0,0.243297869633243,869.963552719214,0.363636363636364,0.880476810250255,15.148912437256,0.356943669827105,0.964543393825,0.236227580206722,0.822643614054657,0.822197434467373,-0.454900483258736,0.934408627659497,0.351087562744004,3.7161182375906300,0.122643085258437,3.50612130644813,0.884572413510742,3.60937806099626,745.77663601947,0.443503438778683,449.857760951866,1.49382371188028,0.101608855954496,15.2828555976203,11.4333333333333,159.376811594203,1.20314839667751,0.0918217017483321,4.67606004524252,156.95652173913,0.373174689021092,4.25248687250578,0.435953430896654,8.22279433417226,0.0328216597619582,16.9550724637681,11.4333333333333,159.376811594203,1.20314839667751,0.0918217017483321,156.95652173913,0.435953430896654,8.22279433417226,0.0328216597619582,0.832180439967173,0.962519521082769,0.090370716295027,3.88594080068616,0.0753885237253952,0.476032108019904,4.0,3.0,0.0239384130086408,0.0179538097564806,30.9162786572129,155.0,41.0,107.201804174894,0.229987293519695,4.43912462211862,0.228395760638221,83.0,22.5448044032151,7.11079047705051,18.3671901754697,9.5444149378927,12.7669819595891,15.7366919489273,1.57489411648282,0.281282240473773,112.0,112.507591597359,12.0,0.892857134885204,0.107142856186225,110.093251533742,112.0,11.695151996664,0.892857134885204,12.0,0.107142856186225,0.0566037733179067,1.02606609793159,30.9162786572129,41.0,102.0,44.3,7.0,2.64351211703102,5.85714202040828,2.30248301800264,3.60104571848065,110.570135746606,110.84375,99.3269230769231,1.11319399824539,11.2432126696833,-11.2432126696833,11.5168269230769
